tweet,label
When my depression told me to get an animal for emotional support I should've went with something with a lot less responsibilities like a bearded dragon or a snake. My dumbass got a fucking dog knowing I can't even take care of myself,1
"I appreciate the kind words Baylee, unfortunately I've let depression ruin me.",1
I can feel my depression creeping up on me again,1
my depression is killing me,1
my depression sucks.  https://twitter.com/nytimes/status/1105359034356510720В вЂ¦,1
I have severe social anxiety and depression. So when my teacher told our class to go find people for a group project I froze and didnt want to go into the crowd of students. The teacher looked at me and as I was on the brink of tears from the amount of noise and the,1
8/9 signs of major depression. I guess it's time to fix myself.,1
"Suffocating in my own depression and nobody gives a fuck . I can't do this no more.,",1
Depression is slowly eating me alive. Mentally.,1
"I deal with depression, anxiety & every now & then I suffer severe panic attacks. Tonight was one of those nights. I usually don't discuss it on twitter. Tonight I did and the outpouring of support and hearing I'm not alone in this was quite moving. I truly appreciate it.",1
"Such is life, then you die at some point. I am into depression. Lost.",1
watching my friends instagram stories is directly related to my depression,1
"Yesterday, I had a terrible episode of anxiety and depression hitting me all at once... I was barely surviving... Hope It will be better someday",1
My heart is tired..  #depression #hate #depressed #anxiety #anxious,1
when everyone's talking about how my mental health is gonna get back on track now that it's almost summer but my depression happens to be worse in the summer and i get anxiety just thinking about summer and the sun,1
Depression is a bitch …its fucking me up.,1
":( this might sound silly but do you take vitamin D? I don't feel a difference when I take it, but my depression is a lot worse when I don't take it... also I have heard good things about 5-htp (similar natural serotonin booster)",1
depression,1
Do I still have depression? Yes. Do I still miss the absolute shit out of my Dad and cry consistently? Yes. But I think its important to recognize the small accomplishments in life.  Ive gone thru ALOT the past few years and Im proud for always standing back up and moving forward,1
"Ah, that flash of depression that makes me regret my own existence. It is quite the bitch.",1
part of me wants to be that one happy person who spreads positivity and love but then part of me wants to mope in my depression and go all day without talking to anyone,1
"I arrived an absolute mess; most of us did. Bloated cheeks, sunken eyes, wearing my PTSD and depression on every inch of my face  https://www.truthdig.com/articles/uncle-sam-sent-me-to-rehab-for-ptsd/В вЂ¦",1
my anxiety and depression getting ready to come for my ass while i just sit there waiting to happen  pic.twitter.com/gbx2HnLbcE,1
"fighting to survive with my mind that tries to die, depression has messed everything in me.",1
depression and anxiety never really disappears. it's always one trigger away from coming back. I'm tired of this.,1
"Never be embarrassed, the stigma and the silence can be lethal. I dont have bipolar but have depression, anxiety and adhd and borderline. Im so sick physically now along with the usual on top, its a juggling feat! You got this.",1
Ya this depression  hitting me really hard,1
"3/12/19 I noticed my depression is back , that sucks .рџ�• I really wish I could stop crying at these random moments. Plus my anxiety keeps trying to force me to believe I'm sick .",1
Depression.,1
"I mean, I m severely damaged and broken inside, and this damn body is getting sick.",1
this. people who make jokes about anxiety and depression can get absolutely fucked. i wouldn't ever wish this on anybody else it's a nightmare and has ruined my everyday living  https://twitter.com/pennrora/status/1105203667869855744В вЂ¦,1
Unfortunately they are right. My depression makes me someone no one wants to be around. My parents included.,1
Depression and anxiety is kicking my ass tbh,1
"I knew I was different when I was ten. I started to separate from my family emotionally then, making my teenage years horrible. I have suffered many attempts on my life, horrible anxiety and depression and multiple abusive relationships.",1
Idk if it's the depression or a legit thing but I feel like no one likes me and that I annoy everyone I come into contact with and I just want to have friends to hangout with. I used to have a best friend in high school but as an adult I don't have any and it bothers me everyday,1
I'm in one of my depression slumps ... it's a nasty thing !!! I'm trying to get through now ... I'm progressing  quickly as I'd like and I will get there рџ�ђрџ�”,1
"Why does everyone feel like my enemy, Don't want any part of depression or darkness, I've had enough, Sick and tired, bring the sun, or I'm gone, or I'm gone",1
"DEPRESSION IS REAL, JUST BECAUSE I SMILE DOESNT MEAN EVERYTHING IS FINE!!!!",1
I shouldn't be.  But. DLS/depression has messed me up.,1
"I know that I will never have a friend and boyfriend in my life because I know what intentions they have with people like me, I just want loyalty and peace.  thanks to that I am in treatment for psychotic depression.",1
I am going through such a tough spot in life. Depression and anxiety are really tough.,1
"That's why I say, Same here,"" because I feel like a ton of people are feeling this way вЂ” having anxiety attacks or just very lonely, dealing with depression. I just wanted to say, well, same here.""  https://twitter.com/MTVNEWS/status/1105035879188516865В вЂ¦",1
